// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
8700, 5700, 1947.49+/-433.962, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 5800, 1850.46+/-422.976, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 5900, 1850.46+/-422.976, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6000, 1843.46+/-422.918, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6100, 1843.46+/-422.918, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6200, 1843.46+/-422.918, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6300, 1843.46+/-422.918, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6400, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6500, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6600, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6700, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6800, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 6900, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7000, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7100, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7200, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7300, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7400, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7500, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7600, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7700, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7800, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 7900, 1746.43+/-411.639, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 8000, 1649.41+/-400.041, 28.0665+/-28.0665, 2.5859+/-2.5859, 19.5648+/-19.5648, 0.869893+/-0.869893;
8700, 8100, 1649.41+/-400.041, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 0.869893+/-0.869893;
8700, 8200, 1649.41+/-400.041, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 0.869893+/-0.869893;
8700, 8300, 1455.36+/-375.773, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 0.869893+/-0.869893;
8700, 8400, 1455.36+/-375.773, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 0.869893+/-0.869893;
8700, 8500, 1358.34+/-363.031, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 0.869893+/-0.869893;
8700, 8600, 1358.34+/-363.031, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 0.869893+/-0.869893;
8700, 8700, 1261.31+/-349.826, 28.0665+/-28.0665, 2.5859+/-2.5859, 0+/-0, 0.869893+/-0.869893;
8700, 8800, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8700, 8900, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8700, 9000, 970.241+/-306.817, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8700, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8700, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8700, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8700, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8700, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8700, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8700, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8700, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8700, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8700, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8800, 1000, 15856.6+/-1785.9, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 2000, 3788.93+/-713.87, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3000, 2587.55+/-528.146, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3100, 2357.74+/-475.526, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3200, 2343.73+/-475.423, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3300, 2246.63+/-465.417, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3400, 2149.61+/-455.192, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3500, 2052.58+/-444.731, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3600, 2045.58+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3700, 2045.58+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3800, 2045.58+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 3900, 2045.58+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4000, 2045.58+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4100, 2045.58+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4200, 2045.58+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4300, 2045.04+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4400, 2045.04+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4500, 2045.04+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4600, 2045.04+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4700, 2045.04+/-444.676, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4800, 1948.02+/-433.962, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 4900, 1948.02+/-433.962, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5000, 1948.02+/-433.962, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5100, 1948.02+/-433.962, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5200, 1851+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5300, 1850.46+/-422.976, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5400, 1850.46+/-422.976, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5500, 1850.46+/-422.976, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5600, 1850.46+/-422.976, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5700, 1753.44+/-411.698, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5800, 1656.41+/-400.102, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 5900, 1656.41+/-400.102, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6000, 1649.41+/-400.041, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6100, 1649.41+/-400.041, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6200, 1649.41+/-400.041, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6300, 1649.41+/-400.041, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6400, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6500, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6600, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6700, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6800, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 6900, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7000, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7100, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7200, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7300, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7400, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7500, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7600, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7700, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7800, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 7900, 1552.39+/-388.097, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 8000, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8800, 8100, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 8200, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 8300, 1261.31+/-349.826, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 8400, 1261.31+/-349.826, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 8500, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 8600, 1164.29+/-336.102, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 8700, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 8800, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 8900, 1067.27+/-321.793, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 9000, 970.241+/-306.817, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 9100, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 9200, 582.145+/-237.66, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 9300, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 9400, 388.097+/-194.048, 28.0665+/-28.0665, 0+/-0, 0+/-0, 0.869893+/-0.869893;
8800, 9500, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8800, 9600, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8800, 9700, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8800, 9800, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8800, 9900, 0+/-0, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8800, 10000, 194.048+/-137.213, 0+/-0, 0+/-0, 0+/-0, 0+/-0;
8900, 1000, 13704.4+/-1654.85, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 2000, 3497.86+/-693.808, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3000, 2393.5+/-510.011, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3100, 2163.69+/-455.3, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3200, 2149.68+/-455.192, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3300, 2052.58+/-444.731, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3400, 1955.56+/-434.019, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3500, 1858.53+/-423.035, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3600, 1851.53+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3700, 1851.53+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3800, 1851.53+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 3900, 1851.53+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4000, 1851.53+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4100, 1851.53+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4200, 1851.53+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4300, 1851+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4400, 1851+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4500, 1851+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4600, 1851+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4700, 1851+/-422.977, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4800, 1753.97+/-411.698, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 4900, 1753.97+/-411.698, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5000, 1753.97+/-411.698, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5100, 1753.97+/-411.698, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5200, 1656.95+/-400.102, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5300, 1656.41+/-400.102, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5400, 1656.41+/-400.102, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5500, 1656.41+/-400.102, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5600, 1656.41+/-400.102, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5700, 1559.39+/-388.16, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5800, 1462.36+/-375.838, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 5900, 1462.36+/-375.838, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6000, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6100, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6200, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6300, 1455.36+/-375.773, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6400, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6500, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6600, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6700, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6800, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 6900, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7000, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7100, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7200, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7300, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7400, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7500, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7600, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7700, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7800, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 7900, 1358.34+/-363.031, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
8900, 8000, 1261.31+/-349.826, 28.0665+/-28.0665, 0+/-0, 19.5648+/-19.5648, 0.869893+/-0.869893;
